image_name,blur_score,brightness,contrast,width,height,resolution,grade
img_6307.jpg,432.63,128.44,53.1,800,1066,852800,C
img_6308.jpg,1401.73,120.39,53.76,800,600,480000,A
img_6309.jpg,1056.5,125.87,62.43,800,600,480000,A
img_631.jpg,10343.43,126.99,57.28,800,600,480000,A
img_6310.jpg,485.81,131.95,57.9,800,600,480000,C
img_6311.jpg,323.2,95.87,58.24,800,600,480000,C
img_6312.jpg,13105.9,128.4,54.55,800,600,480000,A
img_6313.jpg,108.61,122.28,59.99,800,600,480000,D
img_6314.jpg,845.26,123.43,59.86,800,1062,849600,B
img_6315.jpg,128.42,84.22,57.09,800,600,480000,D
img_6316.jpg,4133.24,129.79,55.96,800,600,480000,A
img_6317.jpg,102.9,138.44,59.79,800,600,480000,D
img_6318.jpg,424.03,146.28,49.58,800,600,480000,C
img_6319.jpg,1018.16,156.32,77.81,800,599,479200,A
img_632.jpg,1629.12,112.98,62.92,800,600,480000,A
img_6320.jpg,868.64,129.56,45.33,800,600,480000,B
img_6321.jpg,46.46,131.9,50.66,800,600,480000,D
img_6322.jpg,407.21,125.11,64.21,800,600,480000,C
img_6323.jpg,904.87,142.41,38.84,800,600,480000,C
img_6324.jpg,619.49,143.77,61.38,800,600,480000,B
img_6325.jpg,195.38,137.69,43.17,800,600,480000,D
img_6326.jpg,701.12,142.38,57.74,800,600,480000,B
img_6327.jpg,248.56,145.33,34.97,800,1066,852800,C
img_6328.jpg,2093.9,135.6,73.03,800,600,480000,A
img_6329.jpg,5077.73,96.71,46.13,800,600,480000,B
img_633.jpg,6527.26,99.1,89.5,800,600,480000,A
img_6330.jpg,4798.53,107.37,53.27,800,600,480000,A
img_6331.jpg,414.09,131.65,27.37,800,600,480000,D
img_6332.jpg,1024.13,121.93,45.04,800,600,480000,B
img_6333.jpg,211.8,89.63,45.67,800,600,480000,C
img_6334.jpg,2969.08,124.45,54.68,800,600,480000,A
img_6335.jpg,146.55,155.98,51.34,800,1066,852800,D
img_6336.jpg,116.77,119.37,50.5,800,600,480000,D
img_6337.jpg,8178.46,107.85,62.98,800,600,480000,A
img_6338.jpg,4635.22,117.5,67.86,800,600,480000,A
img_6339.jpg,1529.32,131.48,63.86,800,600,480000,A
img_634.jpg,2025.06,108.48,50.7,800,600,480000,A
img_6340.jpg,744.72,152.19,48.42,800,800,640000,B
img_6341.jpg,990.29,107.59,55.66,800,600,480000,B
img_6342.jpg,156.59,163.55,49.93,800,599,479200,D
img_6343.jpg,870.04,137.34,48.01,800,600,480000,B
img_6344.jpg,328.78,138.81,57.1,800,600,480000,C
img_6345.jpg,181.26,118.08,74.34,800,600,480000,D
img_6346.jpg,739.87,133.77,67.07,800,600,480000,B
img_6347.jpg,169.37,123.34,51.66,800,600,480000,D
img_6348.jpg,528.36,130.76,55.31,800,600,480000,B
img_6349.jpg,454.95,129.12,69.0,800,600,480000,C
img_635.jpg,290.71,123.56,57.59,800,1066,852800,C
img_6350.jpg,638.14,112.42,49.17,800,600,480000,B
img_6351.jpg,8243.28,129.97,45.96,800,600,480000,B
img_6352.jpg,600.68,118.64,62.15,800,600,480000,B
img_6353.jpg,1108.26,132.57,61.97,800,600,480000,A
img_6354.jpg,62.52,116.35,46.66,800,600,480000,D
img_6355.jpg,211.22,106.99,38.09,800,600,480000,C
img_6356.jpg,319.48,124.31,60.45,800,1066,852800,C
img_6357.jpg,534.12,85.63,60.3,800,600,480000,B
img_6358.jpg,346.11,137.16,33.18,800,600,480000,C
img_6359.jpg,113.2,136.78,48.88,800,600,480000,D
img_636.jpg,946.71,127.84,49.0,800,600,480000,B
img_6360.jpg,1336.72,109.46,54.91,800,600,480000,A
img_6361.jpg,1012.2,124.41,54.3,800,600,480000,A
img_6362.jpg,132.37,103.93,46.37,800,600,480000,D
img_6363.jpg,1276.72,75.52,54.15,800,600,480000,A
img_6364.jpg,424.51,128.31,49.86,800,600,480000,C
img_6365.jpg,135.86,117.99,51.55,800,600,480000,D
img_6366.jpg,5153.89,118.99,50.98,800,600,480000,A
img_6367.jpg,628.75,105.36,73.09,800,800,640000,B
img_6368.jpg,837.31,130.11,57.63,800,600,480000,B
img_6369.jpg,1178.61,110.03,33.1,800,600,480000,C
img_637.jpg,423.63,109.02,50.62,800,600,480000,C
img_6370.jpg,1005.97,143.15,44.59,800,600,480000,B
img_6371.jpg,171.89,94.36,40.31,800,600,480000,D
img_6372.jpg,1257.14,80.28,63.81,800,600,480000,A
img_6373.jpg,438.34,141.85,57.03,800,600,480000,C
img_6374.jpg,883.07,93.98,52.87,800,1066,852800,B
img_6375.jpg,1604.62,120.75,70.88,800,599,479200,A
img_6376.jpg,445.11,99.15,56.42,800,600,480000,C
img_6377.jpg,626.33,122.49,61.62,800,600,480000,B
img_6378.jpg,1337.54,167.6,64.05,800,599,479200,A
img_6379.jpg,4011.92,119.93,57.78,800,600,480000,A
img_638.jpg,879.43,122.89,35.46,800,600,480000,C
img_6380.jpg,2720.01,120.71,59.62,800,599,479200,A
img_6381.jpg,527.4,119.26,79.05,800,600,480000,B
img_6382.jpg,124.09,117.23,55.43,800,600,480000,D
img_6383.jpg,2662.96,131.36,50.36,800,600,480000,A
img_6384.jpg,1961.18,114.3,55.53,800,600,480000,A
img_6385.jpg,455.19,139.47,50.84,800,1062,849600,C
img_6386.jpg,4440.54,118.0,61.77,800,600,480000,A
img_6387.jpg,1706.63,103.4,71.21,800,600,480000,A
img_6388.jpg,1387.3,159.46,66.6,800,600,480000,A
img_6389.jpg,867.78,127.11,65.76,800,600,480000,B
img_639.jpg,23.73,136.32,58.49,800,600,480000,D
img_6390.jpg,362.46,92.17,30.61,800,600,480000,C
img_6391.jpg,163.21,156.32,56.14,800,600,480000,D
img_6392.jpg,424.9,115.89,44.08,800,600,480000,C
img_6393.jpg,165.55,139.28,49.46,800,600,480000,D
img_6394.jpg,2329.97,101.95,64.78,800,600,480000,A
img_6395.jpg,2168.18,133.34,60.46,800,600,480000,A
img_6396.jpg,535.43,109.23,54.83,800,1066,852800,B
img_6397.jpg,522.86,134.57,48.89,800,600,480000,B
img_6398.jpg,280.31,67.19,42.31,800,600,480000,C
img_6399.jpg,1294.16,98.86,46.84,800,600,480000,B
img_64.jpg,707.25,114.33,61.01,800,600,480000,B
img_640.jpg,2278.56,127.58,72.73,800,600,480000,A
img_6400.jpg,62.09,129.09,46.96,800,600,480000,D
img_6401.jpg,737.82,111.99,45.47,800,600,480000,B
img_6402.jpg,397.91,159.48,60.14,800,600,480000,C
img_6403.jpg,109.52,137.6,69.42,800,600,480000,D
img_6404.jpg,2851.07,134.04,67.48,800,600,480000,A
img_6405.jpg,1489.83,121.53,42.95,800,600,480000,B
img_6406.jpg,10272.78,133.23,55.28,800,600,480000,A
img_6407.jpg,6591.85,145.86,49.69,800,600,480000,B
img_6408.jpg,1173.36,123.82,50.26,800,600,480000,A
img_6409.jpg,293.25,110.12,48.12,800,600,480000,C
img_641.jpg,1131.25,149.62,75.77,800,600,480000,A
img_6410.jpg,892.81,103.3,52.11,800,1066,852800,B
img_6411.jpg,30.44,142.42,59.22,800,600,480000,D
img_6412.jpg,414.82,114.65,51.32,800,600,480000,C
img_6413.jpg,1180.16,181.09,58.72,800,600,480000,A
img_6414.jpg,4733.47,140.52,75.51,800,600,480000,A
img_6415.jpg,2995.33,137.47,73.42,800,600,480000,A
img_6416.jpg,914.94,112.85,76.63,800,600,480000,B
img_6417.jpg,717.99,113.55,49.85,800,600,480000,B
img_6418.jpg,1078.44,175.3,58.06,800,600,480000,A
img_6419.jpg,324.81,121.58,60.06,800,600,480000,C
img_642.jpg,290.88,127.95,56.47,800,600,480000,C
img_6420.jpg,800.71,107.48,58.45,800,600,480000,B
img_6421.jpg,873.27,120.84,48.33,800,600,480000,B
img_6422.jpg,562.47,114.55,66.1,800,600,480000,B
img_6423.jpg,2375.77,134.76,42.82,800,600,480000,B
img_6424.jpg,209.76,113.35,57.05,800,1066,852800,C
img_6425.jpg,281.91,137.25,69.08,800,600,480000,C
img_6426.jpg,539.22,122.52,57.67,800,1066,852800,B
img_6427.jpg,804.25,116.45,59.04,800,600,480000,B
img_6428.jpg,1257.1,110.6,49.18,800,600,480000,B
img_6429.jpg,912.99,118.11,54.55,800,1066,852800,B
img_643.jpg,3081.8,118.05,76.78,800,600,480000,A
img_6430.jpg,900.29,103.8,63.67,800,600,480000,B
img_6431.jpg,1068.71,125.58,44.48,800,600,480000,B
img_6432.jpg,45.4,85.31,51.3,800,600,480000,D
img_6433.jpg,77.91,49.18,51.35,800,600,480000,D
img_6434.jpg,2395.85,135.74,51.2,800,600,480000,A
img_6435.jpg,696.26,120.2,42.82,800,600,480000,B
img_6436.jpg,1014.21,117.37,50.25,800,600,480000,A
img_6437.jpg,12402.66,108.83,68.62,800,600,480000,A
img_6438.jpg,2169.71,131.9,64.67,800,600,480000,A
img_6439.jpg,476.97,103.0,52.53,800,600,480000,C
img_644.jpg,438.3,128.95,57.0,800,1066,852800,C
img_6440.jpg,1180.04,127.7,57.65,800,1066,852800,A
img_6441.jpg,1253.34,97.48,47.43,800,600,480000,B
img_6442.jpg,85.17,142.75,70.92,800,600,480000,D
img_6443.jpg,2447.64,117.24,68.62,800,599,479200,A
img_6444.jpg,206.9,131.18,45.75,800,600,480000,C
img_6445.jpg,199.38,128.73,57.43,800,600,480000,D
img_6446.jpg,1528.82,140.99,45.12,800,600,480000,B
img_6447.jpg,9978.98,96.19,55.67,800,599,479200,A
img_6448.jpg,2082.39,127.34,46.91,800,600,480000,B
img_6449.jpg,1585.11,111.41,68.28,800,600,480000,A
img_645.jpg,1394.38,147.31,50.98,800,600,480000,A
img_6450.jpg,469.63,99.19,62.56,800,599,479200,C
img_6451.jpg,1336.58,111.8,58.66,800,600,480000,A
img_6452.jpg,78.54,115.52,42.17,800,1066,852800,D
img_6453.jpg,427.59,143.49,32.29,800,600,480000,C
img_6454.jpg,2875.34,139.18,40.51,800,600,480000,B
img_6455.jpg,1164.19,135.5,54.94,800,1066,852800,A
img_6456.jpg,168.31,143.2,56.87,800,600,480000,D
img_6457.jpg,352.69,102.71,39.87,800,600,480000,C
img_6458.jpg,245.85,111.26,36.06,800,600,480000,C
img_6459.jpg,547.51,121.59,53.43,800,600,480000,B
img_646.jpg,1605.93,120.98,64.89,800,600,480000,A
img_6460.jpg,1483.22,113.76,45.16,800,600,480000,B
img_6461.jpg,632.68,126.55,51.4,800,600,480000,B
img_6462.jpg,153.74,115.63,48.81,800,600,480000,D
img_6463.jpg,683.62,145.6,47.78,800,598,478400,B
img_6464.jpg,617.73,95.93,52.84,800,600,480000,B
img_6465.jpg,812.9,143.03,66.37,800,600,480000,B
img_6466.jpg,13188.6,128.76,64.06,800,600,480000,A
img_6467.jpg,10775.06,81.03,56.51,800,599,479200,A
img_6468.jpg,181.11,90.12,59.69,800,600,480000,D
img_6469.jpg,489.3,104.87,54.24,800,600,480000,C
img_647.jpg,1967.42,111.47,44.61,800,600,480000,B
img_6470.jpg,1147.69,133.73,54.27,800,600,480000,A
img_6471.jpg,691.33,153.2,44.2,800,600,480000,B
img_6472.jpg,167.75,125.79,51.8,800,600,480000,D
img_6473.jpg,1422.86,145.34,55.14,800,600,480000,A
img_6474.jpg,1127.99,144.69,59.88,800,600,480000,A
img_6475.jpg,406.8,137.63,58.65,800,600,480000,C
img_6476.jpg,698.92,120.47,46.33,800,600,480000,B
img_6477.jpg,1121.64,132.96,47.52,800,600,480000,B
img_6478.jpg,1395.99,105.97,57.88,800,600,480000,A
img_6479.jpg,1169.71,109.31,60.99,800,600,480000,A
img_648.jpg,1727.6,109.86,66.24,800,599,479200,A
img_6480.jpg,765.18,133.32,69.19,800,1066,852800,B
img_6481.jpg,158.99,122.35,42.37,800,600,480000,D
img_6482.jpg,10897.0,127.56,69.28,800,600,480000,A
img_6483.jpg,1068.7,132.76,49.96,800,600,480000,B
img_6484.jpg,1760.48,123.67,66.14,800,600,480000,A
img_6485.jpg,687.95,128.46,58.14,800,600,480000,B
img_6486.jpg,349.84,118.2,56.01,800,600,480000,C
img_6487.jpg,586.56,147.55,63.86,800,600,480000,B
img_6488.jpg,674.17,146.31,55.51,800,600,480000,B
img_6489.jpg,186.79,104.52,59.7,800,599,479200,D
img_649.jpg,1441.48,132.23,49.36,800,600,480000,B
img_6490.jpg,3196.77,112.78,62.4,800,600,480000,A
img_6491.jpg,432.23,126.45,65.1,800,1066,852800,C
img_6492.jpg,499.46,136.67,39.44,800,600,480000,C
img_6493.jpg,2146.46,105.59,52.15,800,600,480000,A
img_6494.jpg,1098.85,106.13,52.87,800,600,480000,A
img_6495.jpg,512.41,129.7,61.01,800,600,480000,B
img_6496.jpg,2442.53,143.7,47.85,800,600,480000,B
img_6497.jpg,91.93,147.6,66.73,800,600,480000,D
img_6498.jpg,114.61,146.58,44.76,800,1066,852800,D
img_6499.jpg,684.08,176.2,45.03,800,1062,849600,B
img_65.jpg,4953.36,107.97,55.65,800,599,479200,A
img_650.jpg,1591.81,138.38,75.22,800,600,480000,A
img_6500.jpg,6117.19,97.56,64.3,800,600,480000,A
img_6501.jpg,9483.14,137.57,77.78,800,600,480000,A
img_6502.jpg,2089.35,133.79,60.12,800,600,480000,A
img_6503.jpg,1467.36,114.02,49.08,800,600,480000,B
img_6504.jpg,5565.6,136.38,56.04,800,600,480000,A
img_6505.jpg,999.32,109.71,44.45,800,600,480000,B
img_6506.jpg,2618.5,146.55,54.11,800,600,480000,A
img_6507.jpg,456.65,110.54,50.66,800,600,480000,C
img_6508.jpg,3800.7,121.08,56.36,800,600,480000,A
img_6509.jpg,1060.22,111.17,57.28,800,600,480000,A
img_651.jpg,1400.63,122.01,47.63,800,600,480000,B
img_6510.jpg,2747.86,126.69,58.6,800,600,480000,A
img_6511.jpg,1596.91,113.67,58.09,800,600,480000,A
img_6512.jpg,855.4,113.03,46.5,800,600,480000,B
img_6513.jpg,788.61,103.45,61.81,800,600,480000,B
img_6514.jpg,171.95,125.0,59.81,800,600,480000,D
img_6515.jpg,7319.15,118.48,74.59,800,600,480000,A
img_6516.jpg,949.86,102.84,69.2,800,599,479200,B
img_6517.jpg,510.31,99.31,59.67,800,600,480000,B
img_6518.jpg,1117.49,102.2,59.21,800,602,481600,A
img_6519.jpg,1328.52,131.6,38.91,800,600,480000,C
img_652.jpg,1623.68,113.86,60.57,800,600,480000,A
img_6520.jpg,249.22,127.75,58.38,800,1066,852800,C
img_6521.jpg,702.84,123.48,48.19,800,1066,852800,B
img_6522.jpg,561.11,152.47,48.49,800,600,480000,B
img_6523.jpg,2702.57,136.54,48.28,800,600,480000,B
img_6524.jpg,1244.05,141.48,55.68,800,600,480000,A
img_6525.jpg,1330.31,109.89,46.55,800,600,480000,B
img_6526.jpg,3629.29,123.92,55.61,800,600,480000,A
img_6527.jpg,263.48,95.52,44.19,800,600,480000,C
img_6528.jpg,3030.88,128.85,56.61,800,600,480000,A
img_6529.jpg,783.48,125.29,53.33,800,599,479200,B
img_653.jpg,3841.63,121.52,59.07,800,600,480000,A
img_6530.jpg,3891.59,124.24,52.77,800,599,479200,A
img_6531.jpg,2094.62,147.8,53.75,800,600,480000,A
img_6532.jpg,1135.73,120.36,57.81,800,600,480000,A
img_6533.jpg,14757.73,95.65,66.65,800,600,480000,A
img_6534.jpg,6300.29,94.67,60.59,800,600,480000,A
img_6535.jpg,1268.72,123.14,59.93,800,600,480000,A
img_6536.jpg,2732.4,153.97,70.01,800,600,480000,A
img_6537.jpg,863.79,145.26,60.76,800,600,480000,B
img_6538.jpg,1935.32,124.19,50.29,800,1066,852800,A
img_6539.jpg,258.38,88.36,51.53,800,599,479200,C
img_654.jpg,1739.75,84.43,57.5,800,600,480000,A
img_6540.jpg,1576.08,107.82,60.45,800,600,480000,A
img_6541.jpg,179.08,129.56,56.39,800,600,480000,D
img_6542.jpg,2425.6,122.35,52.43,800,600,480000,A
img_6543.jpg,125.38,98.48,58.6,800,1066,852800,D
img_6544.jpg,126.77,99.3,59.36,800,600,480000,D
img_6545.jpg,119.24,102.05,70.89,800,600,480000,D
img_6546.jpg,7420.89,148.13,60.95,800,600,480000,A
img_6547.jpg,564.15,133.44,50.1,800,600,480000,B
img_6548.jpg,5223.19,98.37,59.74,800,600,480000,A
img_6549.jpg,1027.47,119.19,49.28,800,600,480000,B
img_655.jpg,1566.27,120.23,61.88,800,600,480000,A
img_6550.jpg,1374.05,137.79,38.09,800,600,480000,C
img_6551.jpg,679.63,111.84,51.01,800,600,480000,B
img_6552.jpg,206.17,117.64,50.83,800,600,480000,C
img_6553.jpg,212.12,106.65,52.01,800,600,480000,C
img_6554.jpg,934.19,116.61,49.06,800,1066,852800,B
img_6555.jpg,930.52,96.5,61.67,800,600,480000,B
img_6556.jpg,708.6,101.87,38.91,800,600,480000,C
img_6557.jpg,7068.48,109.14,50.89,800,600,480000,A
img_6558.jpg,1980.02,133.44,41.48,800,600,480000,B
img_6559.jpg,364.83,118.88,52.37,800,600,480000,C
img_656.jpg,1228.07,82.23,46.76,800,600,480000,B
img_6560.jpg,140.93,162.45,47.88,800,1066,852800,D
img_6561.jpg,182.65,126.48,54.42,800,1066,852800,D
img_6562.jpg,1288.26,172.48,51.17,800,599,479200,A
img_6563.jpg,550.35,110.33,45.11,800,600,480000,B
img_6564.jpg,90.74,114.34,56.85,800,1066,852800,D
img_6565.jpg,306.25,150.45,59.26,800,600,480000,C
img_6566.jpg,868.03,123.64,62.34,800,600,480000,B
img_6567.jpg,536.84,105.32,55.3,800,598,478400,B
img_6568.jpg,875.3,119.34,52.41,800,600,480000,B
img_6569.jpg,2344.18,95.03,65.86,800,600,480000,A
img_657.jpg,579.94,113.4,50.91,800,1066,852800,B
img_6570.jpg,196.1,137.02,65.67,800,600,480000,D
img_6571.jpg,619.57,131.45,40.66,800,600,480000,B
img_6572.jpg,1173.86,101.77,45.18,800,600,480000,B
img_6573.jpg,278.02,112.41,51.44,800,600,480000,C
img_6574.jpg,1829.44,135.86,43.23,800,1066,852800,B
img_6575.jpg,202.34,122.6,36.97,800,600,480000,C
img_6576.jpg,839.25,156.34,40.17,800,1066,852800,B
img_6577.jpg,764.95,139.14,61.68,800,600,480000,B
img_6578.jpg,191.05,138.16,33.71,800,600,480000,D
img_6579.jpg,14767.46,126.96,70.72,800,600,480000,A
img_658.jpg,2644.82,118.28,58.63,800,600,480000,A
img_6580.jpg,8459.46,86.52,62.97,800,600,480000,A
img_6581.jpg,966.99,114.68,56.79,800,600,480000,B
img_6582.jpg,2794.32,120.99,60.74,800,600,480000,A
img_6583.jpg,1955.65,112.08,56.63,800,600,480000,A
img_6584.jpg,685.46,136.49,54.21,800,599,479200,B
img_6585.jpg,1925.27,110.07,57.1,800,600,480000,A
img_6586.jpg,1317.0,106.4,71.77,800,600,480000,A
img_6587.jpg,340.17,131.66,54.16,800,1066,852800,C
img_6588.jpg,466.38,142.51,46.04,800,800,640000,C
img_6589.jpg,949.01,139.17,78.68,800,600,480000,B
img_659.jpg,144.93,130.36,61.95,800,600,480000,D
img_6590.jpg,8803.84,110.51,66.97,800,600,480000,A
img_6591.jpg,110.6,110.64,49.87,800,600,480000,D
img_6592.jpg,489.1,95.17,47.62,800,600,480000,C
img_6593.jpg,2110.69,121.0,55.66,800,600,480000,A
img_6594.jpg,1496.33,119.53,65.68,800,600,480000,A
img_6595.jpg,507.26,115.39,48.35,800,1066,852800,B
img_6596.jpg,132.22,85.38,60.6,800,600,480000,D
img_6597.jpg,328.27,111.96,70.97,800,600,480000,C
img_6598.jpg,589.47,132.04,53.66,800,1066,852800,B
img_6599.jpg,614.56,115.18,50.43,800,600,480000,B
img_66.jpg,1663.44,128.44,41.37,800,600,480000,B
img_660.jpg,412.14,152.65,52.81,800,600,480000,C
img_6600.jpg,602.98,88.09,54.54,800,600,480000,B
img_6601.jpg,2833.11,126.08,61.26,800,600,480000,A
img_6602.jpg,1083.25,128.25,61.48,800,599,479200,A
img_6603.jpg,192.3,119.89,51.07,800,600,480000,D
img_6604.jpg,669.14,115.64,51.09,800,800,640000,B
img_6605.jpg,252.0,112.9,66.48,800,600,480000,C
img_6606.jpg,878.97,134.29,54.92,800,1421,1136800,B
img_6607.jpg,68.52,117.23,46.92,800,600,480000,D
img_6608.jpg,6629.26,130.74,74.01,800,600,480000,A
img_6609.jpg,786.16,114.8,50.77,800,600,480000,B
img_661.jpg,581.31,83.88,69.58,800,600,480000,B
img_6610.jpg,302.67,114.99,64.95,800,600,480000,C
img_6611.jpg,132.51,115.98,65.82,800,600,480000,D
img_6612.jpg,1154.34,120.93,72.18,800,600,480000,A
img_6613.jpg,4393.93,125.19,54.14,800,800,640000,A
img_6614.jpg,1843.2,111.77,57.48,800,599,479200,A
img_6615.jpg,601.5,101.34,57.73,800,600,480000,B
img_6616.jpg,43.54,95.61,71.49,800,1066,852800,D
img_6617.jpg,2595.61,123.59,57.68,800,600,480000,A
img_6618.jpg,2028.98,106.73,50.34,800,1066,852800,A
img_6619.jpg,65.37,104.76,42.22,800,600,480000,D
img_662.jpg,2158.5,111.37,61.32,800,600,480000,A
img_6620.jpg,1238.06,124.25,61.46,800,800,640000,A
img_6621.jpg,11857.48,127.44,67.51,800,600,480000,A
img_6622.jpg,122.97,85.39,50.47,800,600,480000,D
img_6623.jpg,311.22,128.13,52.97,800,1066,852800,C
img_6624.jpg,433.39,125.78,62.38,800,1066,852800,C
img_6625.jpg,195.19,127.39,55.17,800,600,480000,D
img_6626.jpg,182.93,103.19,33.24,800,600,480000,D
img_6627.jpg,851.06,125.67,56.69,800,600,480000,B
img_6628.jpg,45.31,110.12,51.66,800,1066,852800,D
img_6629.jpg,1476.93,146.83,46.33,800,1066,852800,B
img_663.jpg,73.65,106.99,55.25,800,1066,852800,D
img_6630.jpg,497.42,138.85,54.16,800,600,480000,C
img_6631.jpg,202.78,124.63,56.71,800,600,480000,C
img_6632.jpg,3664.13,109.7,64.08,800,600,480000,A
img_6633.jpg,4186.26,138.77,38.33,800,600,480000,C
img_6634.jpg,926.35,101.39,44.58,800,600,480000,B
img_6635.jpg,621.37,109.2,42.92,800,600,480000,B
img_6636.jpg,1263.74,128.6,52.21,800,600,480000,A
img_6637.jpg,1395.67,163.1,59.49,800,599,479200,A
img_6638.jpg,86.51,116.74,49.3,800,600,480000,D
img_6639.jpg,513.55,128.83,43.7,800,600,480000,B
img_664.jpg,1777.17,136.46,59.99,800,600,480000,A
img_6640.jpg,491.38,129.06,43.51,800,800,640000,C
img_6641.jpg,462.5,125.26,60.4,800,600,480000,C
img_6642.jpg,769.42,125.87,67.56,800,600,480000,B
img_6643.jpg,270.46,152.41,66.35,800,600,480000,C
img_6644.jpg,5186.31,74.07,51.38,800,600,480000,A
img_6645.jpg,3988.09,112.9,69.23,800,600,480000,A
img_6646.jpg,446.73,128.73,46.89,800,600,480000,C
img_6647.jpg,3581.02,96.1,62.06,800,600,480000,A
img_6648.jpg,1392.81,125.57,59.48,800,1066,852800,A
img_6649.jpg,1918.61,107.77,57.79,800,600,480000,A
img_665.jpg,1264.1,162.24,59.25,800,600,480000,A
img_6650.jpg,1140.54,89.81,48.04,800,600,480000,B
img_6651.jpg,42.43,123.16,59.28,800,1066,852800,D
img_6652.jpg,32.9,95.45,48.48,800,600,480000,D
img_6653.jpg,1723.84,116.01,57.03,800,600,480000,A
img_6654.jpg,1037.55,94.6,47.56,800,600,480000,B
img_6655.jpg,2342.37,119.62,44.33,800,600,480000,B
img_6656.jpg,1805.5,92.63,48.36,800,600,480000,B
img_6657.jpg,441.66,146.62,65.8,800,600,480000,C
img_6658.jpg,2499.78,126.39,49.32,800,1066,852800,B
img_6659.jpg,1334.61,68.91,70.18,800,600,480000,A
img_666.jpg,538.27,93.09,47.76,800,600,480000,B
img_6660.jpg,65.39,114.6,59.05,800,600,480000,D
img_6661.jpg,870.74,113.72,66.39,800,600,480000,B
img_6662.jpg,796.03,141.1,54.04,800,600,480000,B
img_6663.jpg,113.48,102.18,53.88,800,600,480000,D
img_6664.jpg,1260.8,137.96,64.88,800,600,480000,A
img_6665.jpg,250.92,133.67,75.97,800,600,480000,C
img_6666.jpg,434.14,126.83,53.22,800,600,480000,C
img_6667.jpg,126.35,113.92,61.53,800,598,478400,D
img_6668.jpg,3132.89,141.52,42.34,800,600,480000,B
img_6669.jpg,1952.54,138.22,47.08,800,600,480000,B
img_667.jpg,122.58,142.33,42.25,800,600,480000,D
img_6670.jpg,47.28,158.07,46.87,800,600,480000,D
img_6671.jpg,1953.74,50.24,32.29,800,599,479200,C
img_6672.jpg,25.65,161.71,43.97,800,1066,852800,D
img_6673.jpg,3987.46,143.72,53.85,800,600,480000,A
img_6674.jpg,1550.43,120.87,54.07,800,1066,852800,A
img_6675.jpg,555.69,111.53,73.79,800,600,480000,B
img_6676.jpg,23.02,118.8,43.35,800,1066,852800,D
img_6677.jpg,9512.87,154.61,40.63,800,600,480000,B
img_6678.jpg,314.01,143.97,64.34,800,600,480000,C
img_6679.jpg,391.79,89.46,42.1,800,600,480000,C
img_668.jpg,768.16,109.78,54.73,800,600,480000,B
img_6680.jpg,872.23,125.32,49.26,800,600,480000,B
img_6681.jpg,1468.51,141.68,58.11,800,1066,852800,A
img_6682.jpg,797.36,168.15,47.99,800,1066,852800,B
img_6683.jpg,369.7,127.1,53.65,800,600,480000,C
img_6684.jpg,9043.38,116.37,58.84,800,600,480000,A
img_6685.jpg,1735.45,120.65,33.24,800,600,480000,C
img_6686.jpg,52.15,128.69,53.32,800,600,480000,D
img_6687.jpg,810.68,130.27,59.09,800,600,480000,B
img_6688.jpg,1913.94,98.45,53.41,800,600,480000,A
img_6689.jpg,189.42,126.69,52.49,800,600,480000,D
img_669.jpg,1131.93,95.84,53.15,800,1066,852800,A
img_6690.jpg,121.32,137.95,61.54,800,1066,852800,D
img_6691.jpg,123.06,141.13,60.96,800,600,480000,D
img_6692.jpg,241.72,111.52,53.94,800,1066,852800,C
img_6693.jpg,3205.16,113.69,57.31,800,600,480000,A
img_6694.jpg,424.79,142.16,55.08,800,1066,852800,C
img_6695.jpg,992.02,128.26,61.77,800,600,480000,B
img_6696.jpg,2158.82,113.11,55.26,800,600,480000,A
img_6697.jpg,403.17,115.87,55.75,800,600,480000,C
img_6698.jpg,114.02,139.83,61.4,800,600,480000,D
img_6699.jpg,853.99,125.35,59.85,800,800,640000,B
img_67.jpg,1513.46,111.22,78.48,800,600,480000,A
img_670.jpg,359.87,137.29,53.27,800,599,479200,C
img_6700.jpg,18286.99,138.62,62.94,800,599,479200,A
img_6701.jpg,1342.92,130.93,61.19,800,600,480000,A
img_6702.jpg,201.66,123.51,76.51,800,600,480000,C
img_6703.jpg,8207.6,94.37,50.99,800,600,480000,A
img_6704.jpg,32.63,123.19,31.44,800,600,480000,D
img_6705.jpg,490.49,133.78,52.15,800,1421,1136800,C
img_6706.jpg,211.76,124.7,58.16,800,600,480000,C
img_6707.jpg,229.18,113.26,44.45,800,600,480000,C
img_6708.jpg,468.23,91.16,60.95,800,600,480000,C
img_6709.jpg,251.03,116.16,57.17,800,1066,852800,C
img_671.jpg,223.78,119.73,44.69,800,600,480000,C
img_6710.jpg,404.71,123.89,56.02,800,600,480000,C
img_6711.jpg,3107.97,109.14,49.9,800,600,480000,B
img_6712.jpg,402.13,100.96,43.95,800,1066,852800,C
img_6713.jpg,365.95,133.22,50.93,800,600,480000,C
img_6714.jpg,1535.15,128.57,73.38,800,600,480000,A
img_6715.jpg,25.22,115.21,47.3,800,600,480000,D
img_6716.jpg,686.14,138.26,71.77,800,600,480000,B
img_6717.jpg,454.88,135.26,78.5,800,1062,849600,C
img_6718.jpg,138.63,103.13,56.25,800,600,480000,D
img_6719.jpg,3315.26,125.09,56.5,800,600,480000,A
